  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.26552
      Tau        exp. factor        a1             a2             a3         exp. ratio   
     10.285444      0.682112     16.328493     15.674231     15.150490      6.821121
     10.320875      0.683678     16.384437     15.728151     15.202864      6.836777
     10.356306      0.685242     16.440380     15.782072     15.255238      6.852415
     10.391737      0.686804     16.496323     15.835993     15.307612      6.868035
     10.427168      0.688364     16.552267     15.889913     15.359986      6.883638
     10.462599      0.689922     16.608210     15.943834     15.412360      6.899222
     10.498030      0.691479     16.664154     15.997754     15.464734      6.914789
     10.533461      0.693034     16.720097     16.051675     15.517108      6.930339
     10.568892      0.694587     16.776040     16.105595     15.569482      6.945871
     10.604323      0.696139     16.831984     16.159516     15.621856      6.961386
     10.639754      0.697688     16.887927     16.213436     15.674230      6.976884
     10.675185      0.699236     16.943871     16.267357     15.726605      6.992364
     10.710616      0.700783     16.999814     16.321278     15.778979      7.007827
     10.746047      0.702327     17.055757     16.375198     15.831353      7.023273
     10.781478      0.703870     17.111701     16.429119     15.883727      7.038703
     10.816909      0.705411     17.167644     16.483039     15.936101      7.054115
     10.852340      0.706951     17.223588     16.536960     15.988475      7.069510
     10.887771      0.708489     17.279531     16.590880     16.040849      7.084889
     10.923202      0.710025     17.335474     16.644801     16.093223      7.100251
     10.958633      0.711560     17.391418     16.698721     16.145597      7.115597
     10.994064      0.713093     17.447361     16.752642     16.197971      7.130926
     11.029495      0.714624     17.503305     16.806563     16.250345      7.146238
     11.064926      0.716153     17.559248     16.860483     16.302719      7.161535
     11.100357      0.717681     17.615191     16.914404     16.355093      7.176814
     11.135788      0.719208     17.671135     16.968324     16.407467      7.192078
     11.171219      0.720733     17.727078     17.022245     16.459841      7.207325
     11.206650      0.722256     17.783022     17.076165     16.512215      7.222557
     11.242081      0.723777     17.838965     17.130086     16.564589      7.237772
     11.277512      0.725297     17.894909     17.184006     16.616963      7.252971
     11.312943      0.726815     17.950852     17.237927     16.669337      7.268154
     11.348374      0.728332     18.006795     17.291847     16.721711      7.283322
     11.383805      0.729847     18.062739     17.345768     16.774086      7.298474
     11.419236      0.731361     18.118682     17.399689     16.826460      7.313610
     11.454667      0.732873     18.174626     17.453609     16.878834      7.328730
     11.490098      0.734383     18.230569     17.507530     16.931208      7.343835
     11.525529      0.735892     18.286512     17.561450     16.983582      7.358924
     11.560960      0.737400     18.342456     17.615371     17.035956      7.373998
     11.596391      0.738906     18.398399     17.669291     17.088330      7.389056
     11.631822      0.740410     18.454343     17.723212     17.140704      7.404099
     11.667253      0.741913     18.510286     17.777132     17.193078      7.419127
     11.702684      0.743414     18.566229     17.831053     17.245452      7.434140
     11.738115      0.744914     18.622173     17.884974     17.297826      7.449137
     11.773546      0.746412     18.678116     17.938894     17.350200      7.464120
     11.808977      0.747909     18.734060     17.992815     17.402574      7.479087
     11.844408      0.749404     18.790003     18.046735     17.454948      7.494040
     11.879839      0.750898     18.845946     18.100656     17.507322      7.508977
     11.915270      0.752390     18.901890     18.154576     17.559696      7.523900
     11.950701      0.753881     18.957833     18.208497     17.612070      7.538808
     11.986132      0.755370     19.013777     18.262417     17.664444      7.553701
     12.021563      0.756858     19.069720     18.316338     17.716818      7.568579
     12.056994      0.758344     19.125663     18.370258     17.769192      7.583443
     12.092425      0.759829     19.181607     18.424179     17.821567      7.598293
     12.127856      0.761313     19.237550     18.478100     17.873941      7.613127
     12.163287      0.762795     19.293494     18.532020     17.926315      7.627948
     12.198718      0.764275     19.349437     18.585941     17.978689      7.642754
     12.234149      0.765755     19.405380     18.639861     18.031063      7.657546
     12.269580      0.767232     19.461324     18.693782     18.083437      7.672323
     12.305011      0.768709     19.517267     18.747702     18.135811      7.687086
     12.340442      0.770184     19.573211     18.801623     18.188185      7.701835
     12.375873      0.771657     19.629154     18.855543     18.240559      7.716570
     12.411304      0.773129     19.685097     18.909464     18.292933      7.731291
     12.446735      0.774600     19.741041     18.963385     18.345307      7.745998
     12.482166      0.776069     19.796984     19.017305     18.397681      7.760691
     12.517597      0.777537     19.852928     19.071226     18.450055      7.775370
     12.553028      0.779004     19.908871     19.125146     18.502429      7.790035
     12.588459      0.780469     19.964815     19.179067     18.554803      7.804686
     12.623890      0.781932     20.020759     19.232987     18.607177      7.819324
     12.659321      0.783395     20.076703     19.286908     18.659551      7.833948
     12.694752      0.784856     20.132647     19.340828     18.711925      7.848558
     12.730183      0.786316     20.188592     19.394749     18.764299      7.863155
     12.765614      0.787774     20.244537     19.448670     18.816674      7.877738
     12.801045      0.789231     20.300482     19.502590     18.869048      7.892308
     12.836476      0.790686     20.356428     19.556511     18.921422      7.906864
     12.871907      0.792141     20.412374     19.610431     18.973796      7.921407
     12.907338      0.793594     20.468320     19.664352     19.026170      7.935937
     12.942769      0.795045     20.524267     19.718272     19.078544      7.950453
     12.978200      0.796496     20.580214     19.772193     19.130918      7.964956
     13.013631      0.797945     20.636162     19.826113     19.183292      7.979446
     13.049062      0.799392     20.692110     19.880034     19.235666      7.993923
     13.084493      0.800839     20.748059     19.933954     19.288040      8.008386
     13.119924      0.802284     20.804009     19.987875     19.340414      8.022837
     13.155355      0.803727     20.859959     20.041796     19.392788      8.037274
     13.190786      0.805170     20.915910     20.095716     19.445162      8.051699
     13.226217      0.806611     20.971861     20.149637     19.497536      8.066111
     13.261648      0.808051     21.027814     20.203557     19.549910      8.080509
     13.297079      0.809490     21.083767     20.257478     19.602284      8.094895
     13.332510      0.810927     21.139721     20.311398     19.654658      8.109269
     13.367941      0.812363     21.195675     20.365319     19.707032      8.123629
     13.403372      0.813798     21.251631     20.419239     19.759406      8.137977
     13.438803      0.815231     21.307587     20.473160     19.811780      8.152312
     13.474234      0.816663     21.363544     20.527081     19.864155      8.166635
     13.509665      0.818094     21.419502     20.581001     19.916529      8.180945
     13.545096      0.819524     21.475462     20.634922     19.968903      8.195242
     13.580527      0.820953     21.531422     20.688842     20.021277      8.209528
     13.615958      0.822380     21.587383     20.742763     20.073651      8.223800
