  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.50000
      Tau        exp. factor        a1             a2             a3         exp. ratio   
     14.103668      0.8419022775604.895358    223.389628     69.216535      8.419025
     14.139170      0.8433152844626.833814    224.053445     69.406885      8.433147
     14.174672      0.8447262915265.665504    224.717263     69.597234      8.447258
     14.210174      0.8461362987556.978400    225.381082     69.787584      8.461357
     14.245676      0.8475443061537.094412    226.044901     69.977933      8.475444
     14.281178      0.8489523137243.083521    226.708721     70.168283      8.489520
     14.316680      0.8503583214712.778179    227.372542     70.358633      8.503583
     14.352183      0.8517643293984.787961    228.036364     70.548982      8.517636
     14.387685      0.8531683375098.514478    228.700186     70.739332      8.531676
     14.423187      0.8545713458094.166563    229.364009     70.929682      8.545705
     14.458689      0.8559723543012.775719    230.027833     71.120032      8.559723
     14.494191      0.8573733629896.211852    230.691658     71.310381      8.573729
     14.529693      0.8587723718787.199276    231.355483     71.500731      8.587723
     14.565195      0.8601713809729.333010    232.019308     71.691081      8.601707
     14.600698      0.8615683902767.095358    232.683134     71.881431      8.615679
     14.636200      0.8629643997945.872788    233.346961     72.071781      8.629639
     14.671702      0.8643594095311.973106    234.010789     72.262131      8.643588
     14.707204      0.8657534194912.642939    234.674617     72.452481      8.657527
     14.742706      0.8671454296796.085525    235.338445     72.642830      8.671453
     14.778208      0.8685374401011.478812    236.002274     72.833180      8.685369
     14.813710      0.8699274507608.993886    236.666104     73.023530      8.699274
     14.849213      0.8713174616639.813714    237.329934     73.213880      8.713167
     14.884715      0.8727054728156.152225    237.993765     73.404230      8.727049
     14.920217      0.8740924842211.273719    238.657596     73.594580      8.740921
     14.955719      0.8754784958859.512620    239.321427     73.784930      8.754781
     14.991221      0.8768635078156.293578    239.985259     73.975280      8.768630
     15.026723      0.8782475200158.151919    240.649092     74.165630      8.782469
     15.062226      0.8796305324922.754449    241.312925     74.355980      8.796296
     15.097728      0.8810115452508.920634    241.976758     74.546330      8.810113
     15.133230      0.8823925582976.644134    242.640592     74.736680      8.823919
     15.168732      0.8837715716387.114724    243.304426     74.927031      8.837714
     15.204234      0.8851505852802.740588    243.968261     75.117381      8.851498
     15.239736      0.8865275992287.171010    244.632096     75.307731      8.865272
     15.275238      0.8879036134905.319446    245.295931     75.498081      8.879035
     15.310741      0.8892796280723.387009    245.959767     75.688431      8.892787
     15.346243      0.8906536429808.886353    246.623603     75.878781      8.906528
