  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.34828
      Tau        exp. factor        a1             a2             a3         exp. ratio   
     12.375873      0.771657     19.115109     17.532924     16.900646      7.716570
     12.411304      0.773129     19.170575     17.583173     16.949596      7.731291
     12.446735      0.774600     19.226054     17.633422     16.998547      7.745998
     12.482166      0.776069     19.281546     17.683671     17.047498      7.760691
     12.517597      0.777537     19.337051     17.733920     17.096449      7.775370
     12.553028      0.779004     19.392568     17.784169     17.145400      7.790035
     12.588459      0.780469     19.448098     17.834418     17.194351      7.804686
     12.623890      0.781932     19.503641     17.884667     17.243302      7.819324
     12.659321      0.783395     19.559197     17.934916     17.292253      7.833948
     12.694752      0.784856     19.614765     17.985165     17.341204      7.848558
     12.730183      0.786316     19.670347     18.035414     17.390154      7.863155
     12.765614      0.787774     19.725942     18.085663     17.439105      7.877738
     12.801045      0.789231     19.781550     18.135912     17.488056      7.892308
     12.836476      0.790686     19.837171     18.186161     17.537007      7.906864
     12.871907      0.792141     19.892805     18.236410     17.585958      7.921407
     12.907338      0.793594     19.948452     18.286659     17.634909      7.935937
     12.942769      0.795045     20.004113     18.336908     17.683860      7.950453
     12.978200      0.796496     20.059786     18.387157     17.732811      7.964956
     13.013631      0.797945     20.115474     18.437406     17.781762      7.979446
     13.049062      0.799392     20.171174     18.487655     17.830712      7.993923
     13.084493      0.800839     20.226888     18.537904     17.879663      8.008386
     13.119924      0.802284     20.282615     18.588153     17.928614      8.022837
     13.155355      0.803727     20.338356     18.638402     17.977565      8.037274
     13.190786      0.805170     20.394110     18.688651     18.026516      8.051699
     13.226217      0.806611     20.449878     18.738900     18.075467      8.066111
     13.261648      0.808051     20.505659     18.789149     18.124418      8.080509
     13.297079      0.809490     20.561454     18.839399     18.173369      8.094895
     13.332510      0.810927     20.617263     18.889648     18.222320      8.109269
     13.367941      0.812363     20.673085     18.939897     18.271270      8.123629
     13.403372      0.813798     20.728921     18.990146     18.320221      8.137977
     13.438803      0.815231     20.784771     19.040395     18.369172      8.152312
     13.474234      0.816663     20.840635     19.090644     18.418123      8.166635
     13.509665      0.818094     20.896513     19.140893     18.467074      8.180945
     13.545096      0.819524     20.952404     19.191142     18.516025      8.195242
     13.580527      0.820953     21.008310     19.241391     18.564976      8.209528
     13.615958      0.822380     21.064229     19.291640     18.613927      8.223800
     13.651389      0.823806     21.120163     19.341889     18.662878      8.238060
     13.686820      0.825231     21.176110     19.392138     18.711828      8.252308
     13.722251      0.826654     21.232072     19.442387     18.760779      8.266544
     13.757682      0.828077     21.288047     19.492636     18.809730      8.280767
     13.793113      0.829498     21.344037     19.542885     18.858681      8.294979
     13.828544      0.830918     21.400041     19.593134     18.907632      8.309178
     13.863975      0.832336     21.456060     19.643383     18.956583      8.323365
     13.899406      0.833754     21.512093     19.693632     19.005534      8.337540
     13.934837      0.835170     21.568140     19.743881     19.054485      8.351702
     13.970268      0.836585     21.624201     19.794130     19.103436      8.365853
     14.005699      0.837999     21.680277     19.844379     19.152386      8.379992
     14.041130      0.839412     21.736367     19.894628     19.201337      8.394119
     14.076561      0.840823     21.792472     19.944877     19.250288      8.408234
     14.111992      0.842234     21.848591     19.995126     19.299239      8.422337
     14.147423      0.843643     21.904724     20.045375     19.348190      8.436429
     14.182854      0.845051     21.960873     20.095624     19.397141      8.450508
     14.218285      0.846458     22.017036     20.145873     19.446092      8.464576
     14.253716      0.847863     22.073213     20.196122     19.495043      8.478633
     14.289147      0.849268     22.129406     20.246371     19.543994      8.492677
     14.324578      0.850671     22.185613     20.296620     19.592944      8.506710
     14.360009      0.852073     22.241835     20.346869     19.641895      8.520732
     14.395440      0.853474     22.298071     20.397118     19.690846      8.534742
     14.430871      0.854874     22.354323     20.447367     19.739797      8.548740
